c1,c2,c3,xs,Vs,Vxxs,LDPs,xu,Vu,Vxxu,LDPu,ΔV,C,LDP
0.0020698448881979418,0.5044695907483278,0.119100628578128,-0.0020529987173730636,-2.124179162240574e-6,1.0074721008704002,0.9999978758230939,-2.821719339967384,1.3349854342388872,-1.0074721008704002,3.7999405969891886,1.3349875584180495,1.0074721008704002,0.26316144958040216
0.0007471208254040314,0.5435607696517896,0.3914557992884381,-0.000687757795994773,-2.568554125259711e-7,1.0855061786370912,0.9999997431446205,-0.9250204501120886,0.15457418135058643,-1.0855061786370912,1.1671608564148854,0.15457443820599895,1.0855061786370912,0.8567797126235657
0.0011573042874871153,0.5406403514130695,0.3012957995577248,-0.0010712681726830998,-6.197064175232009e-7,1.0793440912223633,0.9999993802937744,-1.1951847084161733,0.2565067462880146,-1.0793440912223633,1.2924074847233937,0.25650736599443213,1.0793440912223633,0.7737492951054817
-0.0011566218578743207,0.5189858211328701,0.35800947671576544,0.0011130278238684482,-6.439229760287354e-7,1.0403624893184995,0.9999993560772313,-0.9675414883101413,0.16269324860439693,-1.0403624893184993,1.1766756874130357,0.16269389252737296,1.0403624893184993,0.8498512944342091
0.001920707779613834,0.5331039237136829,0.2643765882810275,-0.0018038589331229925,-1.7315670520906564e-6,1.0633464590044899,0.9999982684344471,-1.3425005596991932,0.3185534107383501,-1.0633464590044899,1.3751370663084916,0.31855514230540216,1.0633464590044899,0.7271989774218713
1.9416274176485703e-5,0.5341354117297948,0.33470805960665945,-1.8175733596660193e-5,-1.7645150856029667e-10,1.0682343220724453,0.9999999998235485,-1.063865003252288,0.20149927249940758,-1.0682343220724453,1.2232353471580464,0.2014992726758591,1.0682343220724453,0.8175041721504022
0.0007250522389096047,0.5391827089642612,0.31584589697539883,-0.0006727599829214396,-2.4384497915300724e-7,1.0770904870469926,0.9999997561550505,-1.1373985043637715,0.23195934574545302,-1.0770904870469928,1.2610684599880146,0.23195958959043217,1.0770904870469928,0.7929781672317414
0.0009569846516831763,0.5472071141064332,0.27825246989101904,-0.0008750103509799416,-4.1859253095994504e-7,1.0929533854648241,0.9999995814075566,-1.3101816098490218,0.31227162335687664,-1.0929533854648241,1.3665258229547095,0.3122720419494076,1.0929533854648241,0.7317824256298004
0.0009174954496271191,0.5244719524495453,0.25377676385706566,-0.0008752409541806091,-4.0142972084661044e-7,1.0476112099974078,0.9999995985703597,-1.3769024680272002,0.33059966848318556,-1.0476112099974075,1.391802498359197,0.3306000699129064,1.0476112099974078,0.7184924583403639
-0.0009653984580976058,0.5218928562265311,0.3359546722702769,0.000924076478563979,-4.4618355216899266e-7,1.045648399316114,0.9999995538165474,-1.0365654874656314,0.1875861920025763,-1.045648399316114,1.2063342213024544,0.18758663818612847,1.045648399316114,0.8289572957126826
-0.0003087440312439996,0.5219186899580232,0.3054674889055902,0.0002957011386234919,-4.565192985337646e-8,1.0443793424217374,0.9999999543480712,-1.1393556860553395,0.2260741891456879,-1.0443793424217371,1.2536686704357929,0.22607423479761773,1.0443793424217371,0.7976588854218213
0.001032949895915541,0.5332340536550527,0.2642233832452369,-0.0009692691123652625,-5.004829119432501e-7,1.06493148592524,0.9999994995172133,-1.344442952687186,0.3203524621718631,-1.06493148592524,1.3776132353287622,0.32035296265477503,1.06493148592524,0.7258927788092622
