c1,c2,c3,xs,Vs,Vxxs,LDPs,xu,Vu,Vxxu,LDPu,ΔV,C,LDP,Nx
0.0012884249688588248,0.860657103469791,0.21652671490437955,-0.0007487239169785236,-4.82291853841379e-7,1.7203414945588997,0.9999995177082625,-2.6491386240094768,2.011069854454785,-1.7203414945589,7.471306283368106,2.011070336746639,1.7203414945588997,0.13384533838940105,0.0
0.0006075880375663696,0.865687629489637,0.13825889383110157,-0.0003509574963265599,-1.0661579991422515e-7,1.7310841210079309,0.9999998933842058,-4.173883844580467,5.0254457970892314,-1.7310841210079309,152.23810829294072,5.025445903705031,1.7310841210079309,0.006568656853381145,0.0
0.0008484907106317098,0.7783985921289038,0.19020175646724363,-0.0005451322018549643,-2.3125439866489712e-7,1.5561750736440096,0.9999997687456281,-2.7277808537990813,1.9290900702786602,-1.5561750736440092,6.883244122743235,1.929090301533059,1.5561750736440094,0.1452802996542697,0.0
-0.0002325910139179897,0.8664162596114328,0.3091647892028428,0.0001342162635161931,-1.5609122152819918e-8,1.733081488879771,0.999999984390878,-1.8684286013721163,1.0085167873248393,-1.7330814888797705,2.7415317233490093,1.0085168029339615,1.7330814888797708,0.36475958890940524,0.0
0.0034330159591073484,0.7887583417751929,0.03518984473520585,-0.0021765323363787613,-3.735853704167974e-6,1.5770571325405158,0.9999962641532741,-14.940739484303988,58.65618216362222,-1.5770571325405154,2.9789021862598208e25,58.65618589947592,1.5770571325405156,3.356928833601035e-26,0.0
0.004850083297052111,0.7943137128063866,0.12622142530577968,-0.003055227316298635,-7.407253648692156e-6,1.586313614733795,0.9999925927737849,-4.19229016607794,4.63987779030913,-1.5863136147337946,103.5316942337683,4.639885197562779,1.5863136147337948,0.009658806418408088,0.0
0.0021053588686786944,0.800211691222778,0.12730997735511557,-0.0013159144345252618,-1.385091013355232e-6,1.599418208224392,0.9999986149099459,-4.189042703940873,4.674846306063184,-1.5994182082243917,107.2160873631029,4.674847691154198,1.599418208224392,0.009326945605870739,0.0
-0.004873950255467046,0.7328051605399152,0.14054119524603428,0.003322367651772767,-8.099104346188867e-6,1.4684118982047918,0.9999919009284515,-3.479433217840817,2.9685300826166463,-1.4684118982047918,19.463289131945455,2.9685381817209926,1.4684118982047918,0.05137836129080291,0.0
0.0013977500058696226,0.8581647768670637,0.24613630837646688,-0.0008146687644570126,-5.692850942183453e-7,1.715126436360729,0.9999994307150678,-2.3235472062404443,1.5422086608498233,-1.715126436360729,4.674904154642893,1.5422092301349175,1.715126436360729,0.2139080070169815,0.0
0.0009919803194089734,0.8379578797077637,0.29777560497500566,-0.0005920903173437995,-2.936400664680413e-7,1.674857899100846,0.9999997063599766,-1.875446702446532,0.9812095724998438,-1.6748578991008454,2.6676810448499824,0.9812098661399102,1.6748578991008458,0.3748572972359265,0.0
0.0012222681595514312,0.8620617066005271,0.21207341271959684,-0.0007091070526633933,-4.3332167740069954e-7,1.723221116685203,0.9999995666784165,-2.70923834477728,2.1069621032033137,-1.7232211166852027,8.22322200109198,2.106962536524991,1.7232211166852027,0.12160678217681883,0.0
0.0004647396768535889,0.8475434976573466,0.3016317434949853,-0.0002742087678192229,-6.371473756979468e-8,1.6945907349023797,0.9999999362852645,-1.872966955743849,0.9904820425207419,-1.6945907349023792,2.692532074522806,0.9904821062354795,1.6945907349023794,0.3713975947575269,0.0
0.0007195538484520562,0.8596935872873084,0.30633262055992483,-0.00041858801912658455,-1.505870763182732e-7,1.7186178115856126,0.9999998494129351,-1.870518490585022,1.0017459792925125,-1.7186178115856126,2.7230320379196957,1.0017461298795889,1.7186178115856126,0.36723763638745177,0.0
0.00013437379071696087,0.8430660765724035,0.26714046980679,-7.969652955373177e-5,-5.354494778914556e-9,1.6860044121347253,0.9999999946455053,-2.1038473178040245,1.2436637846259622,-1.6860044121347257,3.46829730949754,1.243663789980457,1.6860044121347255,0.28832591482486764,0.0
0.0005658370074724633,0.8533630044201436,0.303887630924382,-0.0003315923265014242,-9.380806503413912e-8,1.7061214080010878,0.9999999061919393,-1.8717704997622473,0.9958867395259516,-1.7061214080010878,2.7071237909458725,0.9958868333340166,1.7061214080010878,0.3693957068149211,0.0
-0.0008138500894743957,0.8532460165274367,0.20995722024602542,0.00047683016485235884,-1.9404551746750227e-7,1.7070927166705245,0.9999998059545013,-2.7097462566623483,2.0898537732052738,-1.7070927166705245,8.08373301950768,2.089853967250791,1.7070927166705245,0.12370519950885316,0.0
