c1,c2,c3,xs,Vs,Vxxs,LDPs,xu,Vu,Vxxu,LDPu,ΔV,C,LDP,Nx
-0.00118820614023388,0.424639196201747,0.3347748053495683,0.0013967701840815845,-8.30281594064438e-7,0.852084013202458,0.9999991697187506,-0.8470183430865849,0.10222201364564393,-0.852084013202458,1.1076293532631356,0.10222284392723799,0.852084013202458,0.9028283394374655,0.0
-0.0004884615850552006,0.4299448598331818,0.3822489544752187,0.0005676217524326659,-1.386656641723793e-7,0.8611915565947923,0.9999998613343455,-0.7504190031616049,0.08094912774457064,-0.8611915565947924,1.0843157335766749,0.08094926641023481,0.8611915565947923,0.9222404788278697,0.0
0.0010512072044551839,0.4381052759199293,0.2547939573985105,-0.001200978129363169,-6.31017750253405e-7,0.8743745400178816,0.9999993689824488,-1.145098513933579,0.19068611239833322,-0.8743745400178815,1.2100795634912491,0.19068674341608347,0.8743745400178816,0.8263914201619194,0.0
0.0002381448990974748,0.42164345763231703,0.2727406180324286,-0.0002824782217484854,-3.3632300013920394e-8,0.8428246555559518,0.9999999663677005,-1.0303510975521493,0.1490452695708122,-0.842824655555952,1.1607255335664817,0.1490453032031122,0.8428246555559519,0.8615300839424711,0.0
0.00022847492606609351,0.4233080178231821,0.22551008949002033,-0.0002699266358094958,-3.0833516531016364e-8,0.8462508085675814,0.9999999691664839,-1.2511390274098737,0.2206843392785875,-0.8462508085675814,1.2469297616863082,0.220684370112104,0.8462508085675814,0.8019697659747217,0.0
0.001966284779337326,0.4251011485247701,0.23290831162549927,-0.002317138322476152,-2.2766280994322027e-6,0.8469642124025962,0.9999977233744921,-1.2144739830646782,0.20740856130269925,-0.8469642124025962,1.2304851977323419,0.20741083793079867,0.8469642124025962,0.8126856992813772,0.0
0.0015842396132141102,0.4358384897107715,0.2893779746206354,-0.0018207635060727453,-1.4413894706764693e-6,0.86851564628764,0.9999985586115682,-1.0022604680438654,0.14487849106855571,-0.8685156462876401,1.1558991096689126,0.14487993245802638,0.8685156462876401,0.8651261604466506,0.0
8.384009693092403e-5,0.42642988589998676,0.24831607145433462,-9.831311075549574e-5,-4.121172387454836e-9,0.852713295447362,0.9999999958788276,-1.1447594841916295,0.18621114759102658,-0.852713295447362,1.2046765980869396,0.18621115171219896,0.852713295447362,0.830098299798349,0.0
0.000616791295010393,0.42274999414502484,0.30981950849222045,-0.0007300848339859373,-2.2509470157100417e-7,0.8441428211435108,0.9999997749053238,-0.9089393249510773,0.11604746845240718,-0.844142821143511,1.1230491802745821,0.11604769354710875,0.8441428211435109,0.8904327543882156,0.0
-0.00034368160221682597,0.4267916583854753,0.3121538352632272,0.0004024562287542902,-6.916857482829183e-8,0.8543370863029379,0.9999999308314276,-0.9119010191634441,0.11851038636260547,-0.854337086302938,1.1258185672011278,0.1185104555311803,0.854337086302938,0.8882425285608008,0.0
