c1,c2,c3,xs,Vs,Vxxs,LDPs,xu,Vu,Vxxu,LDPu,ΔV,C,LDP,Nx
0.0011148666309832532,0.6561050619046082,0.18590510606654692,-0.0008499168549589788,-4.7371490261539037e-7,1.311262100510803,0.9999995262852096,-2.351981502667743,1.2080696121844685,-1.3112621005108027,3.3470173708253954,1.2080700858993711,1.311262100510803,0.2987733302497332,0.0
0.0002537711781490554,0.5977073745083549,0.14327695640982682,-0.00021230334660029532,-2.6937549681013683e-8,1.1952322399526907,0.9999999730624507,-2.780915890539575,1.5403181593073718,-1.1952322399526907,4.666074589910336,1.5403181862449216,1.1952322399526907,0.2143128991604197,0.0
-0.00027523393538251244,0.6548149954974342,0.3314128098192405,0.00021012808034325214,-2.8918726660246795e-8,1.3100478258200392,0.9999999710812738,-1.3174293706609865,0.3790784336914015,-1.3100478258200388,1.4609376179801046,0.3790784626101281,1.310047825820039,0.6844919035378634,0.0
0.0008365393724723094,0.6531927635140339,0.33173942131427503,-0.0006406591597042837,-2.6792468947556966e-7,1.3051103356346678,0.9999997320753464,-1.3120216726713754,0.37407049184316954,-1.3051103356346678,1.4536396165811742,0.37407075976785903,1.3051103356346678,0.6879282324646966,0.0
0.000494906431483641,0.6479101584320809,0.25333027405049435,-0.0003820107866849426,-9.452273632441996e-8,1.295239667480475,0.9999999054772681,-1.704665312279377,0.6270214503371436,-1.2952396674804747,1.8720263434967797,0.6270215448598799,1.2952396674804747,0.5341804665042036,0.0
-0.0005411585739474509,0.6634915427667215,0.30679972929765914,0.0004076959192685641,-1.1032446636701572e-7,1.3277335715194472,0.9999998896755398,-1.4421550409720572,0.46049932860101117,-1.327733571519447,1.5848651559520124,0.4604994389254775,1.3277335715194472,0.6309684366016931,0.0
0.004879187099292486,0.5846823881566751,0.004285337531813884,-0.004172702171183742,-1.0179541630598072e-5,1.1692574876900106,0.9999898205101807,-90.95441711190313,1612.005976260165,-1.1692574876900104,Inf,1612.0059864397067,1.1692574876900106,0.0,0.0
0.0010273325775344163,0.6567897289855997,0.21755837663836333,-0.0007823905105477391,-4.0183553246123956e-7,1.3125581643149673,0.9999995981645483,-2.0118260233294127,0.8847286616528847,-1.3125581643149675,2.4223270320931167,0.8847290634884172,1.3125581643149673,0.4128260077667776,0.0
0.00169557774308891,0.6482283924216374,0.24977104637314335,-0.0013088453030616226,-1.1093444702442232e-6,1.2944953148779572,0.9999988906561451,-1.7288847375384606,0.6439064186689789,-1.294495314877957,1.9039038167283286,0.6439075280134492,1.294495314877957,0.5252360344413536,0.0
-0.0002427808677388483,0.6584374032925292,0.26775257449397694,0.00018434066066065613,-2.2378031400969353e-8,1.3171709527039133,0.9999999776219688,-1.6396018875928207,0.5902898929683222,-1.3171709527039133,1.8045114547634697,0.5902899153463537,1.3171709527039133,0.5541666000413646,0.0
0.0016056610548840261,0.6618534727403586,0.2022151432444631,-0.001213678494687264,-9.741973892324448e-7,1.3222344004567816,0.9999990258030853,-2.180797230352783,1.046896724913681,-1.3222344004567816,2.8487967863624064,1.0468976991110701,1.3222344004567816,0.3510250469918466,0.0
0.0010602221394179023,0.6625592298793493,0.26172276259823735,-0.0008004757893211907,-4.2427395631090035e-7,1.3238614433488538,0.9999995757261337,-1.6868867122408207,0.6272642787301137,-1.3238614433488538,1.872480979842441,0.62726470300407,1.3238614433488538,0.5340505919639719,0.0
0.0007100239819333025,0.6552183396951266,0.28183369652483997,-0.0005420119734590344,-1.9239831154548166e-7,1.309520135962009,0.9999998076017069,-1.5493515310966062,0.523548342710372,-1.3095201359620092,1.6880066617669374,0.5235485351086835,1.309520135962009,0.5924146096407863,0.0
0.00011642956309069295,0.6585364063755434,0.15904746164897715,-8.840307907129595e-5,-5.146310994770543e-9,1.3169884510391174,0.9999999948536891,-2.7602465709299424,1.6722401785984404,-1.3169884510391174,5.324081341042488,1.6722401837447514,1.3169884510391174,0.18782582962150668,0.0
0.00017320852683937063,0.6608679394063719,0.3096928311530877,-0.0001310583209033268,-1.1349860772885666e-8,1.3214923518780635,0.9999999886501393,-1.4224999552240223,0.44559251446121684,-1.3214923518780637,1.561415082817683,0.4455925258110776,1.3214923518780635,0.6404446835786736,0.0
0.0015058091681765442,0.6537680682955892,0.22975989716654732,-0.0011523386694769016,-8.674252805270936e-7,1.305947569305978,0.9999991325750957,-1.8958078542914056,0.7813300468065372,-1.3059475693059783,2.18437565611317,0.7813309142318177,1.305947569305978,0.45779631803554893,0.0
0.0021393570685048677,0.6534538760348493,0.23751363139712925,-0.0016384246210179717,-1.752065325547871e-6,1.304572862980648,0.9999982479362093,-1.8325127977489144,0.7288415745452284,-1.304572862980648,2.0726781732667376,0.728843326610554,1.304572862980648,0.48246672389091505,0.0
-0.00031727715022193556,0.6537424373409819,0.32343402799471993,0.00024261851188706849,-3.84909645720888e-8,1.3079557011773582,0.9999999615090361,-1.3477455212298703,0.3961082472419514,-1.3079557011773582,1.48603016751254,0.39610828573291595,1.3079557011773582,0.6729338228596881,0.0
0.0015471744839678347,0.6557644331105125,0.19928356967590358,-0.0011803075060641847,-9.1290698564337e-7,1.3101175708622825,0.9999990870934311,-2.1925594446035794,1.0485609698464082,-1.3101175708622825,2.8535418293401458,1.0485618827533938,1.3101175708622825,0.35044136266426185,0.0
0.0012239315141360449,0.6581808817139452,0.2894113079409758,-0.000930354448294342,-5.692285361517117e-7,1.314746232841513,0.9999994307716259,-1.5152068607756946,0.5024589211730432,-1.3147462328415123,1.6527803347551826,0.5024594904015794,1.3147462328415127,0.6050407363539634,0.0
0.002764510410046966,0.6540896541456668,0.15764491920477444,-0.0021148673356200663,-2.9225407938025472e-6,1.3061789197498177,0.9999970774634768,-2.763973450829714,1.6605560171437799,-1.306178919749818,5.262235924562866,1.6605589396845737,1.306178919749818,0.19003273357542338,0.0
0.0008516361243653583,0.6626018094556181,0.25527161016621414,-0.0006428843263585267,-2.7371784468081793e-7,1.3242189582083952,0.9999997262821928,-1.7298062609955738,0.6599034943035917,-1.3242189582083954,1.9346056249298034,0.6599037680214365,1.3242189582083952,0.5169010745114925,0.0
0.0010207014259280278,0.6483493790000746,0.20034821990584673,-0.0007874412662406946,-4.018223002533469e-7,1.2957521832643188,0.9999995981777805,-2.1566208927659267,1.003693098646826,-1.2957521832643188,2.728339271535025,1.0036935004691263,1.2957521832643188,0.3665231844920658,0.0
0.0013742256163988829,0.659928717764537,0.30842409650837366,-0.0010419535604190462,-7.157651899573987e-7,1.3179292540162184,0.9999992842350662,-1.4254110489459746,0.4456410969397512,-1.3179292540162182,1.5614909420751275,0.44564181270494113,1.3179292540162184,0.6404131188273993,0.0
0.0005248747868887264,0.6435040774618925,0.23744809482633467,-0.0004079176318236407,-1.0704478150021649e-7,1.2864269993366495,0.9999998929552242,-1.8063141730284251,0.6992367316963253,-1.2864269993366495,2.0122162602927323,0.6992368387411068,1.2864269993366495,0.49696442310318406,0.0
-0.0005612595497839643,0.6506484013295449,0.36515449530940025,0.00043115138012568213,-1.2100854783748294e-7,1.3022414238467603,0.9999998789914595,-1.188327251409862,0.30670953942797274,-1.3022414238467601,1.3589461904532565,0.3067096604365206,1.3022414238467603,0.7358642203911874,0.0
0.0008217511992545429,0.6651910033552862,0.3196124469291431,-0.0006179558546225713,-2.5386527148548607e-7,1.3291969684138318,0.9999997461347607,-1.3868770342946117,0.42572253481353894,-1.3291969684138312,1.5306960013545736,0.4257227886788104,1.3291969684138314,0.6532974184618117,0.0
0.0013679659294892734,0.5901836356687535,0.14122918524274178,-0.001159414956488079,-7.92910023959488e-7,1.1793848119595287,0.9999992070902904,-2.784778607954561,1.523083448949587,-1.1793848119595287,4.5863451760502185,1.5230842418596109,1.1793848119595287,0.2180383657802866,0.0
0.001167201241819139,0.6631886001476144,0.262892600142615,-0.0008804528775349255,-5.137431306688361e-7,1.3249884130175595,0.9999994862570013,-1.680892762465525,0.6232831694082062,-1.32498841301756,1.8650412473787952,0.6232836831513369,1.3249884130175598,0.5361808955498658,0.0
